@title,韓国語
#03365,연구할 수 있는 사람이 없습니다<br>‘<0>’ 동료를 영입하죠
#03366,연구 중에는 다른 걸 할 수 없습니다.
#03367,새 연구 발견!
#03368,친구를 찾을 수 없습니다.
#03369,마음에 드는 유저에게<br>적극적으로 친구 신청을 해보세요
#03370,신청
#03371,아쉽네요…
#03372,외출하기
#03373,몇 개 사시나요?
#03374,<pic=money>가 부족합니다
#03375,다이아 늘리기
#03376,새로운 주민을 추가하려면<br>무역으로 <co=20f0f0>직업을 입수</co>합시다.
#03377,코인 <0>개를 얻었습니다!
#03378,몬스터 육성
#03379,창고에 있는 알을 투입할 수 있습니다
#03380,알이 없습니다
#03381,같은 랭크 미만에 같은 색 알이면 레벨 상한 1 UP
#03382,건네기
#03383,프로필
#03384,랭크
#03385,침략을 받으면 나서서 싸워줍니다
#03386,집주인이 토벌을 떠나면 따라갑니다
#03387,육성
#03388,기술 목록
#03389,비어 있음
#03390,추가
#03391,구역 하나를 해방했다!
#03392,대전 내역
#03393,모든 전적
#03394,<0>전 <1>승 <2>패
#03395,도전받은 전적
#03396,도전한 전적
#03397,대전 이력이 없습니다
#03398,최대 <0>건까지 볼 수 있습니다
#03399,◎승리
#03400,×패배
#03401,<0>시간 <1>분 남음
#03402,리벤지
#03403,배틀 랭크
#03404,배틀Pt
#03405,<0>승 <1>패
#03406,도전받은 전적 <0>전 <1>승 <2>패
#03407,리벤지 성공!<br>×<0>
#03408,랭크 DOWN
#03409,다음 기회에
#03410,친구 신청
#03411,승리했습니다
#03412,져버렸습니다…
#03413,<0>(을)를 획득했습니다!
#03414,대전 상대
#03415,출장<br>멤버<br><0>/<1>
#03416,상대 변경
#03417,거절한다
#03418,배틀pt +<0>
#03419,이전 점수 
#03420,최고
#03421,미등록
#03422,송신한 최고 점수가 없습니다
#03423,등록
#03424,결과 대기 중
#03425,기한 초과
#03426,다시 받기
#03427,<0>랭크 보수
#03428,어제 포인트
#03429,<0>명 중
#03430,오늘 점수
#03431,오늘 포인트
#03432,0시 전후 10분 사이에는 등록할 수 없습니다
#03433,오늘은 아직 포인트를 획득하지 않았습니다
#03434,송신
#03435,등록 완료: <0>
#03436,재등록
#03437,소속할 마을 선택
#03438,무소속
#03439,어느 마을에 소속시킬까요?
#03440,아직 발견되지 않았습니다
#03441,무엇을 지을까요?
#03442,<0> 완성!!<br>보관 상한 <1>UP!
#03443,건축물 목록
#03444,설치 수
#03445,주소
#03446,건축물이 없습니다
#03447,동전 1개와 교환합니다.<br>마을을 골라주세요.
#03448,갱신
#03449,잔여
#03450,친구 토벌 상황
#03451,<0> 토벌 수
#03452,이번 보수
#03453,내용물 보기
#03454,달성
#03455,앞으로 <0>마리
#03456,<0><br><1>마리를 물리쳐라!
#03457,나
#03458,친구
#03459,토벌 보너스
#03460,짐수레 설정
#03461,다른 마을에서 자원을 받아옵니다
#03462,아자아자!
#03463,담당자
#03464,행선지
#03465,옮길 자원
#03466,중지
#03467,직업 선택
#03468,직업을 골라주세요
#03469,강한 부모 사이에서 난 자식만큼 강해질 수 있을지도
#03470,×<0>
#03471,유료 <0>부터 사용합니다
#03472,구입한 <0>의 유효 기간은 <1>일입니다
#03473,유효 기간이 지났습니다.
#03474,사용함
#03475,<0>개 남음
#03476,유효 기간 <0>일
#03477,유료
#03478,무료
#03479,<0>⇒<1>
#03480,새내기 응원
#03481,특가 캠페인
#03482,특가 세일
#03483,달에 한 번!
#03484,5일마다 로그인 시 특가 세일
#03485,구입한 다이아의 유효 기간은 180일
#03486,판매 종료: <0>
#03487,다이아를 저렴하게 살 수 있는 절호의 기회!
#03488,이미 구입했습니다
#03489,구매
#03490,다이아 상점
#03491,소지
#03492,<0>개
#03493,구입한 다이아의 유효 기간은 180일입니다
#03494,￥9,999
#03495,금전 상점
#03496,금전을 보관할 마을을 고른 뒤<br>교환품을 선택해 주세요.
#03497,교환
#03498,수집 목록
#03499,최고 기록 B<0>F
#03500,토벌대 출발
#03501,멤버를 골라주세요
#03502,출격 멤버 선택
#03503,친구 선택
#03504,도전
#03505,주민 <0>명
#03506,취소
#03507,일단<br>막기
#03508,상성 <0>
#03509,귀환
#03510,친밀도 <0>% UP!
#03511,데이트 명소
#03512,<0>조 남음
#03513,소요 <0>시간
#03514,친해질 수도 있어요
#03515,출발하면 잠시 마을에서 없어집니다
#03516,=#01539
#03517,성장하면 마을에 배속시킬 수 있습니다
#03518,성장까지
#03519,어른이 됩니다
#03520,Lv평균
#03521,저도 갈래요!
#03522,<0> 씨가<br><1>처로 출발합니다!
#03523,‘갱신이 안 된다면’
#03524,알 육성
#03525,부화 <0>
#03526, -<0>분
#03527,투입 가능
#03528,아이템 투입
#03529,알 목록
#03530,마을 이름 <0>
#03531,선택할 수 있는 알이 없습니다
#03532,육성할 알을 선택해주세요
#03533,윽…
#03534,<0> <1>씨가
#03535,수명이 다했습니다…
#03536,=#01578
#03537,지금은 교환할 수 있는 것이 없습니다.
#03538,잠금
#03539,속성
#03540,<0>개씩
#03541,장비 <0>/<1>
#03542,서툼
#03543,기술 변경
#03544,전투형<br>주민만
#03545,모두
#03546,친구가 잠시<br>머무른다고 합니다!
#03547,<0> 씨<br><1>
#03548,<0>에<br>이사 왔습니다
#03549,<0>(와)과 교환
#03550,경험치를 얻었습니다
#03551,주변 효과
#03552,최대
#03553,<0>의 집
#03554,전시품
#03555,가치
#03556,열람 수
#03557,판매 상품
#03558,왕
#03559,용량
#03560,레벨업
#03561,랭크업 완료!
#03562,레벨업 완료!
#03563,동전 상자 필요
#03564,잠금 해제
#03565,소요
#03566,Like<br>설정중
#03567,Like<br>해제
#03568,발견!
#03569,다음부터 모집할 수 있어요
#03570,새로운 직업
#03571,<0> 씨가 자신의 왕국으로 돌아갔습니다
#03572,친구  <0>/<1>
#03573,친구에게 도움을 요청하자!
#03574,친구 목록 갱신
#03575,친구가 답례를 보냈습니다!
#03576,신규
#03577,<0>건
#03578,<0>건 달성!!
#03579,<0>건 추가 달성하면 보너스
#03580,친구에게 답례
#03581,친구 <0> 님
#03582,<0> 님에게<br>답례를 보냈습니다
#03583,답례 보내기
#03584,아무것도 안 하기
#03585,결과
#03586,<0>랭크
#03587,친구 덕분이네요
#03588,<0>(을)를 소개받았습니다
#03589,<0>번
#03590,소개
#03591,보유 수 확인
#03592,(으)로 <0>번 뽑기
#03593,<0> 출현 목록
#03594,아래 목록에서 등장
#03595,<0> 랭크
#03596,확률 <0>%
#03597,S급 출현 중
#03598,무역 센터
#03599,레어 아이템을 얻어보죠
#03600,목록
#03601,=#01577
#03602,오늘은 개최하지 않았어.<br>다음에 또 와.
#03603,<0> 한정
#03604,와이로 던전
#03605,게릴라 출현
#03606,난이도 <0>
#03607,보수 <0>
#03608,클리어
#03609,<bo=1e1e1e> 공유하면</bo><br><pic=stamina><bo=1e1e1e> 회복</bo>
#03610,랭크 <0> 최고 점수
#03611,포인트 합계
#03612,더 높은 점수를 노려보세요!
#03613,점수
#03614,랭킹<br>등록
#03615,공유<br>하기
#03616,주거 방침
#03617,어떤 집을 지을까요?
#03618,랭크: <0>
#03619,계승 중
#03620,능력 전수 중 <0>
#03621,능력을 이어받아<br>능력치가 상승했다!
#03622,스승 <0> 씨는<br>자신의 역할을 마치고<br>조용히 자취를 감췄다
#03623,=#01556
#03624,스승의 능력을 전수받습니다
#03625,<0>번 남음
#03626,스승 임명
#03627,마을 선택
#03628,아이템 획득
#03629,어느 마을에 줄까요?
#03630,아이템 창고
#03631,대장간에 잘 왔습니다<br>장비끼리 조합해서 강화시킬 수 있어요
#03632,어느 장비를 강화할까요?
#03633,투입 종류:  <0>/<1><br>투입 수:  <2>/<3>
#03634,장비 중
#03635,여성용
#03636,못 다룸
#03637,직업 권리 수
#03638,주민을 추가할 수 있을 때 쓸 수 있습니다
#03639,소유x
#03640,고를 수 없습니다
#03641,없음
#03642,<0>급
#03643,<0>랭크
#03644,현재 물건이 없습니다.
#03645,재입고 +<0>
#03646,플레이 시간
#03647,평화도
#03648,국왕 랭크업!
#03649,파수병 임명
#03650,파수병으로 임명해 방어에 전념시킵니다
#03651,비축 자원이 반으로 줄었다…
#03652,왕국건설 스토리<0>
#03653, 체험판
#03654,결혼
#03655,=#00880
#03656,누가 결혼하나요?
#03657,같은 방에서 살면 친밀도가 오릅니다
#03658,친밀도가 높으면 비용이 줍니다
#03659,아이템 창고에<br><0> <1>개를 넣었다
#03660,=#01554
#03661,<0> 있는 마을을 고른 뒤<br><1>(을)를 골라주세요.
#03662,구입할 소재
#03663,<0> 남음
#03664,소지 <0>
#03665,배틀 랭크: <0>
#03666,광산 인부 지명
#03667,광산에서 자원을 채굴합니다
#03668,오늘의 미션
#03669,현재 미션이 없습니다.
#03670,달성하면 <0> <co=2020f0><1></co> 획득!
#03671,<0>건 남음
#03672,마감까지 앞으로 <0>
#03673,오늘의 미션 달성함
#03674,탄생!<br><0>
#03675,내용물 예상
#03676,이 목록 중 한 몬스터가<br>태어날 겁니다.
#03677,몬스터 목장 <0>/<1>
#03678,맡아둔 몬스터가 없습니다
#03679,몬스터 합성
#03680,합성할 몬스터를 골라주세요
#03681,키울 몬스터
#03682,소재 몬스터
#03683,몬스터에게서 경험치를 받습니다
#03684,합성
#03685,몬스터 도감
#03686,<0>마리
#03687,=#01558
#03688,몬스터
#03689,새 게임
#03690,캐릭터 작성
#03691,국왕 이름:
#03692,성별을 골라주세요
#03693,건국 개시
#03694,새로운 동료
#03695,개명하기
#03696,채용!
#03697,누구를 동료로 맞이할까요?
#03698,<0>명째
#03699,직업 찾기
#03700,권리
#03701,아직 발견되지 않았습니다
#03702,동료로 만들기
#03703,새 마을 회관
#03704,마을 이름을 지어주세요
#03705,이름:
#03706,마을 이름 짓기
#03707,각성!!
#03708,<0>번째
#03709,레벨 상한 <0>UP!
#03710,축하합니다!
#03711,<0> 획득
#03712,<0>명 추가
#03713,=#01576
#03714,다른 마을로 이사할 주민을 골라주세요
#03715,이사 센터 +<0>개 확장<br><pic=money><1>
#03716,연구자 지명
#03717,연구 스킬을 가지고 있는 사람을 지명해주세요.
#03718,연구실에서 알림
#03719,오, 됐다!
#03720,담당자: <0>/<1>
#03721,미발견
#03722,발견 조건
#03723,연구 개방까지
#03724,담당자 지명
#03725,각성 <0>번
#03726,동료에게 드래그해서 주세요
#03727,<0>명 남음
#03728,해당되는 주민이 없습니다…
#03729,전원 재개
#03730,누구를 파견 보낼까요?
#03731,현재 <0>명을<br>여기로 파견 보냈습니다
#03732,토벌대 멤버를 최대 <0>명<br>선택해주세요
#03733,누가 이어받을까요?<br>※1명당 <0>번까지
#03734,다른 마을 사람을 선택할 수 없습니다.
#03735,출장 멤버를 최대 <0>명<br>선택해주세요
#03736,이사 예정자를<br>선택해주세요.
#03737,장비를 변경할 주민을<br>선택해주세요
#03738,공
#03739,출격 불가
#03740,이어받은 횟수
#03741,이미 집이 있습니다
#03742,수명
#03743,∞
#03744,각성
#03745,빈 슬롯
#03746,정렬 기준
#03747,정렬 설정
#03748,조건<0>
#03749,정렬 순서를 설정할 수 있으며<br>윗 조건이 우선됩니다.
#03750,친밀 TOP3
#03751,준비 중
#03752,집주인의 친밀도만 오릅니다
#03753,아이 <0>명째
#03754,다른 섬으로 갔습니다
#03755,<0> 사용
#03756,등록 캐릭터 선택
#03757,=#00653
#03758,내보내기
#03759,이어받기
#03760,스승으로 삼기
#03761,동료 메뉴
#03762,결혼 상대
#03763,없어졌습니다
#03764,2세는 결혼할 수 없습니다
#03765,아직 없습니다
#03766,조사 완료
#03767,다녀왔어요
#03768,<0> 씨가<br>조사를 마치고 돌아왔습니다
#03769,수명+<0><br><br><pic=money><1>
#03770,포기
#03771,<0> 부활!
#03772,마을에 있는 가게
#03773,어느 가게에 줄까요?
#03774,무엇을 설정할까요?
#03775,빈 슬롯
#03776,발동률
#03777,기술 변경 <0>/<1>
#03778,기술을 설정하세요
#03779,기술을 골라주세요
#03780,빈칸 <0>칸
#03781,외진 민가
#03782,지금 리셋하면 오늘자가 없어집니다.
#03783,<0>일 로그인하면 다음 슬롯 해금
#03784,다음에 봐요
#03785,선물 받기
#03786,느낌이 좋은데요!
#03787,대단해요!
#03788,다음을 기대해주세요
#03789,응원합니다!
#03790,=#00137
#03791,대단한데요!
#03792,스탑
#03793,건국 개시!
#03794,파이팅!
#03795,조사 결과
#03796,<0> 씨 귀환
#03797,조사
#03798,총 <0>분
#03799,마을 가게
#03800,보물 상자 안에는…
#03801,그리고 보물 상자 안에…
#03802,<0> 권리가 <1>개 들어있습니다!
#03803,<0> <1> 개가 들어있습니다!
#03804,왕국이 더욱 발전하겠네요
#03805,=#01552
#03806,<0>명 소개
#03807,앞으로 <0>번 무료
#03808,친구가 되어줄지도 모르는<br>플레이어를 소개할게
#03809,트로피
#03810,상을 받았다
#03811,현재: <0>
#03812,획득!
#03813,비보 구입
#03814,구입
#03815,전설의 비보 <0>종
#03816,전설의 비보를 획득 <0>종
#03817,비보가 없습니다.
#03818,<bo=1e1e1e>모든 구역 재패!<br>축하합니다!</bo>
#03819,직업 소개
#03820,장비 소개
#03821,시설 소개
#03822,아이템 소개
#03823,친구 보너스
#03824,현 지점에 파견 중인 주민
#03825,<0><br>한정
#03826,<0>급 이상<br><1><br>한정
#03827,등록 중
#03828,개최 중인 토벌 캠페인이 없습니다.
#03829,정보를 불러오지 못했습니다.<br>다시 상점을 열어주세요.
#03830,시설 정보
#03831,<0>(을)를 사용할 수 있게 되었다!!
#03832,<0> +<1> 상승, <2>(이)가 되었다
#03833,~이용 효과가 늘었다~
#03834,에너지 발굴량이 늘었다
#03835,~배를 타고 더 많은 손님이 올 것 같다~
#03836,공방에서 만드는 물건 종류가 늘었다
#03837,세계의 평화도
#03838,적 토벌 수
#03839,모든 포인트 합계
#03840,주민 능력 합계
#03841,마을 랭크
#03842,주민 수
#03843,장비품 발견 수
#03844,아이템 발견 수
#03845,가구 발견 수
#03846,랭크 <0>
#03847,시설 수
#03848,토지 수
#03849,동료 수
#03850,발견한 기술
#03851,최고 마을 랭크
#03852,마을 이름 1
#03853,주민 목록
#03854,왕국 정보
#03855,비보
#03856,이름 변경
#03857,챗
#03858,사이트
#03859,몬스터 도감
#03860,게임 종료
#03861,시설에 몬스터가 없습니다
#03862,아쉽게도 실패!
#03863,다이아를 소비하지 못했습니다
#03864,다이아 <0>개를 소비해<br>시간을 단축할까요?
#03865,달성
#03866,현재
#03867,도전 중
#03868,가능성 <0> <1>
#03869,몬스터 목장<br>+<0>개 확장<br><pic=money><1>
#03870,토벌 수
#03871,첫
#03872,마을에 <0>명
#03873,잠금 상태로 바꿨습니다
#03874,잠금을 해제했습니다
#03875,랭크가 높은 장비입니다<br>소비할까요?
#03876,이미 최대치입니다
#03877,장비를 바꿨습니다
#03878,스킬을 바꿨습니다
#03879,대전 상대를 찾지 못했습니다.<br>잠시 후에 다시 시도해주세요.
#03880,아이 이름
#03881,주민 이름
#03882,(전각 <0>글자)
#03883,"=MID(#03852,1,-1)&''"
#03884,보물 GET!
#03885,<0>(으)로 획득할까요?
#03886,조사 실패!
#03887,+<0>분
#03888,확률 <0>%
#03889,분
#03890,초
#03891,<0> <1>후에 조사 가능
#03892,이미 레벨이 최대치입니다
#03893,초기 스킬은 변경할 수 없습니다
